"","date","modality","year","week","weekend","has_sled","user.count","rating_above","rating_near","rating_below","swe","change_swe","snow_depth","change_depth","air_temp","snow_density","lag1snow","lag2snow","lag3snow","lag4snow","past2snow","past3snow","past4snow","past5snow"
"1062",2019-12-13,"Mechanized","w1920","Fri","weekday","no_sled",0,"2","2","2",3.8,0.4,21,2,24,18.1,-1,-1,-1,5,1,0,-1,4
"1063",2019-12-13,"Hybrid","w1920","Fri","weekday","sled",4,"2","2","2",3.8,0.4,21,2,24,18.1,-1,-1,-1,5,1,0,-1,4
"1064",2019-12-13,"Motorized","w1920","Fri","weekday","sled",38,"2","2","2",3.8,0.4,21,2,24,18.1,-1,-1,-1,5,1,0,-1,4
"1065",2019-12-14,"Non.motorized","w1920","Sat","weekend","no_sled",40,"3","3","3",4.2,0.4,27,6,25,15.6,2,-1,-1,-1,8,7,6,5
"1066",2019-12-14,"Mechanized","w1920","Sat","weekend","no_sled",3,"3","3","3",4.2,0.4,27,6,25,15.6,2,-1,-1,-1,8,7,6,5
"1067",2019-12-14,"Hybrid","w1920","Sat","weekend","sled",2,"3","3","3",4.2,0.4,27,6,25,15.6,2,-1,-1,-1,8,7,6,5
"1068",2019-12-14,"Motorized","w1920","Sat","weekend","sled",35,"3","3","3",4.2,0.4,27,6,25,15.6,2,-1,-1,-1,8,7,6,5
"1069",2019-12-15,"Non.motorized","w1920","Sun","weekend","no_sled",91,"3","3","2",4.8,0.6,31,4,17,15.5,6,2,-1,-1,10,12,11,10
"1070",2019-12-15,"Mechanized","w1920","Sun","weekend","no_sled",1,"3","3","2",4.8,0.6,31,4,17,15.5,6,2,-1,-1,10,12,11,10
"1071",2019-12-15,"Hybrid","w1920","Sun","weekend","sled",10,"3","3","2",4.8,0.6,31,4,17,15.5,6,2,-1,-1,10,12,11,10
"1072",2019-12-15,"Motorized","w1920","Sun","weekend","sled",74,"3","3","2",4.8,0.6,31,4,17,15.5,6,2,-1,-1,10,12,11,10
"1073",2019-12-16,"Non.motorized","w1920","Mon","weekday","no_sled",38,"3","3","2",4.8,0,29,-2,6,16.6,4,6,2,-1,2,8,10,9
"1074",2019-12-16,"Mechanized","w1920","Mon","weekday","no_sled",2,"3","3","2",4.8,0,29,-2,6,16.6,4,6,2,-1,2,8,10,9
"1075",2019-12-16,"Hybrid","w1920","Mon","weekday","sled",12,"3","3","2",4.8,0,29,-2,6,16.6,4,6,2,-1,2,8,10,9
"1076",2019-12-16,"Motorized","w1920","Mon","weekday","sled",76,"3","3","2",4.8,0,29,-2,6,16.6,4,6,2,-1,2,8,10,9
"1077",2019-12-17,"Non.motorized","w1920","Tue","weekday","no_sled",23,"2","2","1",4.8,0,27,-2,8,17.8,-2,4,6,2,-4,0,6,8
"1078",2019-12-17,"Mechanized","w1920","Tue","weekday","no_sled",4,"2","2","1",4.8,0,27,-2,8,17.8,-2,4,6,2,-4,0,6,8
"1079",2019-12-17,"Hybrid","w1920","Tue","weekday","sled",1,"2","2","1",4.8,0,27,-2,8,17.8,-2,4,6,2,-4,0,6,8
"1080",2019-12-17,"Motorized","w1920","Tue","weekday","sled",39,"2","2","1",4.8,0,27,-2,8,17.8,-2,4,6,2,-4,0,6,8
"1081",2019-12-18,"Non.motorized","w1920","Wed","weekday","no_sled",40,"2","2","1",4.8,0,26,-1,20,18.5,-2,-2,4,6,-3,-5,-1,5
"1082",2019-12-18,"Mechanized","w1920","Wed","weekday","no_sled",6,"2","2","1",4.8,0,26,-1,20,18.5,-2,-2,4,6,-3,-5,-1,5
"1083",2019-12-18,"Hybrid","w1920","Wed","weekday","sled",18,"2","2","1",4.8,0,26,-1,20,18.5,-2,-2,4,6,-3,-5,-1,5
"1084",2019-12-18,"Motorized","w1920","Wed","weekday","sled",56,"2","2","1",4.8,0,26,-1,20,18.5,-2,-2,4,6,-3,-5,-1,5
"1085",2019-12-19,"Non.motorized","w1920","Thu","weekday","no_sled",50,"2","2","1",4.9,0.1,25,-1,21,19.6,-1,-2,-2,4,-2,-4,-6,-2
"1086",2019-12-19,"Mechanized","w1920","Thu","weekday","no_sled",1,"2","2","1",4.9,0.1,25,-1,21,19.6,-1,-2,-2,4,-2,-4,-6,-2
"1087",2019-12-19,"Hybrid","w1920","Thu","weekday","sled",10,"2","2","1",4.9,0.1,25,-1,21,19.6,-1,-2,-2,4,-2,-4,-6,-2
"1088",2019-12-19,"Motorized","w1920","Thu","weekday","sled",61,"2","2","1",4.9,0.1,25,-1,21,19.6,-1,-2,-2,4,-2,-4,-6,-2
"1089",2019-12-20,"Non.motorized","w1920","Fri","weekday","no_sled",50,"2","2","1",4.9,0,24,-1,21,20.4,-1,-1,-2,-2,-2,-3,-5,-7
"1090",2019-12-20,"Mechanized","w1920","Fri","weekday","no_sled",1,"2","2","1",4.9,0,24,-1,21,20.4,-1,-1,-2,-2,-2,-3,-5,-7
"1091",2019-12-20,"Hybrid","w1920","Fri","weekday","sled",22,"2","2","1",4.9,0,24,-1,21,20.4,-1,-1,-2,-2,-2,-3,-5,-7
"1092",2019-12-20,"Motorized","w1920","Fri","weekday","sled",72,"2","2","1",4.9,0,24,-1,21,20.4,-1,-1,-2,-2,-2,-3,-5,-7
"1093",2019-12-21,"Non.motorized","w1920","Sat","weekend","no_sled",102,"2","2","1",4.9,0,24,0,27,20.4,-1,-1,-1,-2,-1,-2,-3,-5
"1094",2019-12-21,"Mechanized","w1920","Sat","weekend","no_sled",6,"2","2","1",4.9,0,24,0,27,20.4,-1,-1,-1,-2,-1,-2,-3,-5
"1095",2019-12-21,"Hybrid","w1920","Sat","weekend","sled",15,"2","2","1",4.9,0,24,0,27,20.4,-1,-1,-1,-2,-1,-2,-3,-5
"1096",2019-12-21,"Motorized","w1920","Sat","weekend","sled",107,"2","2","1",4.9,0,24,0,27,20.4,-1,-1,-1,-2,-1,-2,-3,-5
"1097",2019-12-22,"Non.motorized","w1920","Sun","weekend","no_sled",122,"2","2","1",5,0.1,23,-1,31,21.7,0,-1,-1,-1,-1,-2,-3,-4
"1098",2019-12-22,"Mechanized","w1920","Sun","weekend","no_sled",6,"2","2","1",5,0.1,23,-1,31,21.7,0,-1,-1,-1,-1,-2,-3,-4
"1099",2019-12-22,"Hybrid","w1920","Sun","weekend","sled",23,"2","2","1",5,0.1,23,-1,31,21.7,0,-1,-1,-1,-1,-2,-3,-4
"1100",2019-12-22,"Motorized","w1920","Sun","weekend","sled",25,"2","2","1",5,0.1,23,-1,31,21.7,0,-1,-1,-1,-1,-2,-3,-4
"1101",2019-12-23,"Non.motorized","w1920","Mon","weekday","no_sled",84,"2","1","1",5,0,23,0,34,21.7,-1,0,-1,-1,-1,-1,-2,-3
"1102",2019-12-23,"Mechanized","w1920","Mon","weekday","no_sled",3,"2","1","1",5,0,23,0,34,21.7,-1,0,-1,-1,-1,-1,-2,-3
"1103",2019-12-23,"Hybrid","w1920","Mon","weekday","sled",19,"2","1","1",5,0,23,0,34,21.7,-1,0,-1,-1,-1,-1,-2,-3
"1104",2019-12-23,"Motorized","w1920","Mon","weekday","sled",125,"2","1","1",5,0,23,0,34,21.7,-1,0,-1,-1,-1,-1,-2,-3
"1105",2019-12-24,"Non.motorized","w1920","Tue","weekday","no_sled",97,"2","1","1",5,0,22,-1,30,22.7,0,-1,0,-1,-1,-2,-2,-3
"1106",2019-12-24,"Mechanized","w1920","Tue","weekday","no_sled",10,"2","1","1",5,0,22,-1,30,22.7,0,-1,0,-1,-1,-2,-2,-3
"1107",2019-12-24,"Hybrid","w1920","Tue","weekday","sled",7,"2","1","1",5,0,22,-1,30,22.7,0,-1,0,-1,-1,-2,-2,-3
"1108",2019-12-24,"Motorized","w1920","Tue","weekday","sled",150,"2","1","1",5,0,22,-1,30,22.7,0,-1,0,-1,-1,-2,-2,-3
"1109",2019-12-25,"Non.motorized","w1920","Wed","weekday","no_sled",116,"2","2","2",5,0,23,1,22,21.7,-1,0,-1,0,0,0,-1,-1
"1110",2019-12-25,"Mechanized","w1920","Wed","weekday","no_sled",6,"2","2","2",5,0,23,1,22,21.7,-1,0,-1,0,0,0,-1,-1
"1111",2019-12-25,"Hybrid","w1920","Wed","weekday","sled",8,"2","2","2",5,0,23,1,22,21.7,-1,0,-1,0,0,0,-1,-1
"1112",2019-12-25,"Motorized","w1920","Wed","weekday","sled",158,"2","2","2",5,0,23,1,22,21.7,-1,0,-1,0,0,0,-1,-1
"1113",2019-12-26,"Non.motorized","w1920","Thu","weekday","no_sled",128,"2","2","1",5,0,23,0,17,21.7,1,-1,0,-1,1,0,0,-1
"1114",2019-12-26,"Mechanized","w1920","Thu","weekday","no_sled",5,"2","2","1",5,0,23,0,17,21.7,1,-1,0,-1,1,0,0,-1
"1115",2019-12-26,"Hybrid","w1920","Thu","weekday","sled",19,"2","2","1",5,0,23,0,17,21.7,1,-1,0,-1,1,0,0,-1
"1116",2019-12-26,"Motorized","w1920","Thu","weekday","sled",220,"2","2","1",5,0,23,0,17,21.7,1,-1,0,-1,1,0,0,-1
"1117",2019-12-27,"Non.motorized","w1920","Fri","weekday","no_sled",107,"3","3","2",5.1,0.1,24,1,22,21.2,0,1,-1,0,1,2,1,1
"1118",2019-12-27,"Mechanized","w1920","Fri","weekday","no_sled",3,"3","3","2",5.1,0.1,24,1,22,21.2,0,1,-1,0,1,2,1,1
"1119",2019-12-27,"Hybrid","w1920","Fri","weekday","sled",13,"3","3","2",5.1,0.1,24,1,22,21.2,0,1,-1,0,1,2,1,1
"1120",2019-12-27,"Motorized","w1920","Fri","weekday","sled",164,"3","3","2",5.1,0.1,24,1,22,21.2,0,1,-1,0,1,2,1,1
"1121",2019-12-28,"Non.motorized","w1920","Sat","weekend","no_sled",150,"3","3","2",5.6,0.5,30,6,16,18.7,1,0,1,-1,7,7,8,7
"1122",2019-12-28,"Mechanized","w1920","Sat","weekend","no_sled",2,"3","3","2",5.6,0.5,30,6,16,18.7,1,0,1,-1,7,7,8,7
"1123",2019-12-28,"Hybrid","w1920","Sat","weekend","sled",13,"3","3","2",5.6,0.5,30,6,16,18.7,1,0,1,-1,7,7,8,7
"1124",2019-12-28,"Motorized","w1920","Sat","weekend","sled",161,"3","3","2",5.6,0.5,30,6,16,18.7,1,0,1,-1,7,7,8,7
"1125",2019-12-29,"Non.motorized","w1920","Sun","weekend","no_sled",135,"3","3","2",5.6,0,29,-1,3,19.3,6,1,0,1,5,6,6,7
"1126",2019-12-29,"Mechanized","w1920","Sun","weekend","no_sled",1,"3","3","2",5.6,0,29,-1,3,19.3,6,1,0,1,5,6,6,7
"1127",2019-12-29,"Hybrid","w1920","Sun","weekend","sled",20,"3","3","2",5.6,0,29,-1,3,19.3,6,1,0,1,5,6,6,7
"1128",2019-12-29,"Motorized","w1920","Sun","weekend","sled",152,"3","3","2",5.6,0,29,-1,3,19.3,6,1,0,1,5,6,6,7
"1129",2019-12-30,"Non.motorized","w1920","Mon","weekday","no_sled",89,"3","3","2",5.6,0,28,-1,3,20,-1,6,1,0,-2,4,5,5
"1130",2019-12-30,"Mechanized","w1920","Mon","weekday","no_sled",5,"3","3","2",5.6,0,28,-1,3,20,-1,6,1,0,-2,4,5,5
"1131",2019-12-30,"Hybrid","w1920","Mon","weekday","sled",3,"3","3","2",5.6,0,28,-1,3,20,-1,6,1,0,-2,4,5,5
"1132",2019-12-30,"Motorized","w1920","Mon","weekday","sled",163,"3","3","2",5.6,0,28,-1,3,20,-1,6,1,0,-2,4,5,5
"1133",2019-12-31,"Non.motorized","w1920","Tue","weekday","no_sled",74,"2","2","1",5.6,0,28,0,13,20,-1,-1,6,1,-1,-2,4,5
"1134",2019-12-31,"Mechanized","w1920","Tue","weekday","no_sled",7,"2","2","1",5.6,0,28,0,13,20,-1,-1,6,1,-1,-2,4,5
"1135",2019-12-31,"Hybrid","w1920","Tue","weekday","sled",8,"2","2","1",5.6,0,28,0,13,20,-1,-1,6,1,-1,-2,4,5
"1136",2019-12-31,"Motorized","w1920","Tue","weekday","sled",178,"2","2","1",5.6,0,28,0,13,20,-1,-1,6,1,-1,-2,4,5
"1137",2020-01-01,"Non.motorized","w1920","Wed","weekday","no_sled",118,"2","1","1",5.6,0,27,-1,21,20.7,0,-1,-1,6,-1,-2,-3,3
"1138",2020-01-01,"Mechanized","w1920","Wed","weekday","no_sled",3,"2","1","1",5.6,0,27,-1,21,20.7,0,-1,-1,6,-1,-2,-3,3
"1139",2020-01-01,"Hybrid","w1920","Wed","weekday","sled",1,"2","1","1",5.6,0,27,-1,21,20.7,0,-1,-1,6,-1,-2,-3,3
"1140",2020-01-01,"Motorized","w1920","Wed","weekday","sled",96,"2","1","1",5.6,0,27,-1,21,20.7,0,-1,-1,6,-1,-2,-3,3
"1141",2020-01-02,"Non.motorized","w1920","Thu","weekday","no_sled",74,"3","3","2",5.9,0.3,29,2,16,20.3,-1,0,-1,-1,1,1,0,-1
"1142",2020-01-02,"Mechanized","w1920","Thu","weekday","no_sled",2,"3","3","2",5.9,0.3,29,2,16,20.3,-1,0,-1,-1,1,1,0,-1
"1143",2020-01-02,"Hybrid","w1920","Thu","weekday","sled",14,"3","3","2",5.9,0.3,29,2,16,20.3,-1,0,-1,-1,1,1,0,-1
"1144",2020-01-02,"Motorized","w1920","Thu","weekday","sled",130,"3","3","2",5.9,0.3,29,2,16,20.3,-1,0,-1,-1,1,1,0,-1
"1145",2020-01-03,"Non.motorized","w1920","Fri","weekday","no_sled",110,"3","2","1",5.9,0,31,2,19,19,2,-1,0,-1,4,3,3,2
"1146",2020-01-03,"Mechanized","w1920","Fri","weekday","no_sled",6,"3","2","1",5.9,0,31,2,19,19,2,-1,0,-1,4,3,3,2
"1147",2020-01-03,"Hybrid","w1920","Fri","weekday","sled",7,"3","2","1",5.9,0,31,2,19,19,2,-1,0,-1,4,3,3,2
"1148",2020-01-03,"Motorized","w1920","Fri","weekday","sled",143,"3","2","1",5.9,0,31,2,19,19,2,-1,0,-1,4,3,3,2
"1149",2020-01-04,"Non.motorized","w1920","Sat","weekend","no_sled",99,"2","2","1",5.9,0,30,-1,26,19.7,2,2,-1,0,1,3,2,2
"1150",2020-01-04,"Mechanized","w1920","Sat","weekend","no_sled",11,"2","2","1",5.9,0,30,-1,26,19.7,2,2,-1,0,1,3,2,2
"1151",2020-01-04,"Hybrid","w1920","Sat","weekend","sled",14,"2","2","1",5.9,0,30,-1,26,19.7,2,2,-1,0,1,3,2,2
"1152",2020-01-04,"Motorized","w1920","Sat","weekend","sled",92,"2","2","1",5.9,0,30,-1,26,19.7,2,2,-1,0,1,3,2,2
"1153",2020-01-05,"Non.motorized","w1920","Sun","weekend","no_sled",69,"2","2","1",5.9,0,28,-2,23,21.1,-1,2,2,-1,-3,-1,1,0
"1154",2020-01-05,"Mechanized","w1920","Sun","weekend","no_sled",6,"2","2","1",5.9,0,28,-2,23,21.1,-1,2,2,-1,-3,-1,1,0
"1155",2020-01-05,"Hybrid","w1920","Sun","weekend","sled",10,"2","2","1",5.9,0,28,-2,23,21.1,-1,2,2,-1,-3,-1,1,0
"1156",2020-01-05,"Motorized","w1920","Sun","weekend","sled",25,"2","2","1",5.9,0,28,-2,23,21.1,-1,2,2,-1,-3,-1,1,0
"1157",2020-01-06,"Non.motorized","w1920","Mon","weekday","no_sled",50,"2","2","1",5.9,0,28,0,15,21.1,-2,-1,2,2,-2,-3,-1,1
"1158",2020-01-06,"Mechanized","w1920","Mon","weekday","no_sled",4,"2","2","1",5.9,0,28,0,15,21.1,-2,-1,2,2,-2,-3,-1,1
"1159",2020-01-06,"Hybrid","w1920","Mon","weekday","sled",0,"2","2","1",5.9,0,28,0,15,21.1,-2,-1,2,2,-2,-3,-1,1
"1160",2020-01-06,"Motorized","w1920","Mon","weekday","sled",6,"2","2","1",5.9,0,28,0,15,21.1,-2,-1,2,2,-2,-3,-1,1
"1161",2020-01-07,"Non.motorized","w1920","Tue","weekday","no_sled",34,"2","1","1",5.9,0,28,0,22,21.1,0,-2,-1,2,0,-2,-3,-1
"1162",2020-01-07,"Mechanized","w1920","Tue","weekday","no_sled",8,"2","1","1",5.9,0,28,0,22,21.1,0,-2,-1,2,0,-2,-3,-1
"1163",2020-01-07,"Hybrid","w1920","Tue","weekday","sled",0,"2","1","1",5.9,0,28,0,22,21.1,0,-2,-1,2,0,-2,-3,-1
"1164",2020-01-07,"Motorized","w1920","Tue","weekday","sled",3,"2","1","1",5.9,0,28,0,22,21.1,0,-2,-1,2,0,-2,-3,-1
"1165",2020-01-08,"Non.motorized","w1920","Wed","weekday","no_sled",45,"2","1","1",6,0.1,28,0,23,21.4,0,0,-2,-1,0,0,-2,-3
"1166",2020-01-08,"Mechanized","w1920","Wed","weekday","no_sled",1,"2","1","1",6,0.1,28,0,23,21.4,0,0,-2,-1,0,0,-2,-3
"1167",2020-01-08,"Hybrid","w1920","Wed","weekday","sled",0,"2","1","1",6,0.1,28,0,23,21.4,0,0,-2,-1,0,0,-2,-3
"1168",2020-01-08,"Motorized","w1920","Wed","weekday","sled",0,"2","1","1",6,0.1,28,0,23,21.4,0,0,-2,-1,0,0,-2,-3
"1169",2020-01-09,"Non.motorized","w1920","Thu","weekday","no_sled",39,"2","1","1",6,0,27,-1,17,22.2,0,0,0,-2,-1,-1,-1,-3
"1170",2020-01-09,"Mechanized","w1920","Thu","weekday","no_sled",1,"2","1","1",6,0,27,-1,17,22.2,0,0,0,-2,-1,-1,-1,-3
"1171",2020-01-09,"Hybrid","w1920","Thu","weekday","sled",0,"2","1","1",6,0,27,-1,17,22.2,0,0,0,-2,-1,-1,-1,-3
"1172",2020-01-09,"Motorized","w1920","Thu","weekday","sled",1,"2","1","1",6,0,27,-1,17,22.2,0,0,0,-2,-1,-1,-1,-3
"1173",2020-01-10,"Non.motorized","w1920","Fri","weekday","no_sled",53,"2","1","1",6,0,29,2,11,20.7,-1,0,0,0,1,1,1,1
"1174",2020-01-10,"Mechanized","w1920","Fri","weekday","no_sled",4,"2","1","1",6,0,29,2,11,20.7,-1,0,0,0,1,1,1,1
"1175",2020-01-10,"Hybrid","w1920","Fri","weekday","sled",0,"2","1","1",6,0,29,2,11,20.7,-1,0,0,0,1,1,1,1
"1176",2020-01-10,"Motorized","w1920","Fri","weekday","sled",5,"2","1","1",6,0,29,2,11,20.7,-1,0,0,0,1,1,1,1
"1177",2020-01-11,"Non.motorized","w1920","Sat","weekend","no_sled",68,"2","1","1",6,0,29,0,12,20.7,2,-1,0,0,2,1,1,1
"1178",2020-01-11,"Mechanized","w1920","Sat","weekend","no_sled",3,"2","1","1",6,0,29,0,12,20.7,2,-1,0,0,2,1,1,1
"1179",2020-01-11,"Hybrid","w1920","Sat","weekend","sled",2,"2","1","1",6,0,29,0,12,20.7,2,-1,0,0,2,1,1,1
"1180",2020-01-11,"Motorized","w1920","Sat","weekend","sled",24,"2","1","1",6,0,29,0,12,20.7,2,-1,0,0,2,1,1,1
"1181",2020-01-12,"Non.motorized","w1920","Sun","weekend","no_sled",167,"2","1","1",6.1,0.1,29,0,13,21,0,2,-1,0,0,2,1,1
"1182",2020-01-12,"Mechanized","w1920","Sun","weekend","no_sled",2,"2","1","1",6.1,0.1,29,0,13,21,0,2,-1,0,0,2,1,1
"1183",2020-01-12,"Hybrid","w1920","Sun","weekend","sled",20,"2","1","1",6.1,0.1,29,0,13,21,0,2,-1,0,0,2,1,1
"1184",2020-01-12,"Motorized","w1920","Sun","weekend","sled",48,"2","1","1",6.1,0.1,29,0,13,21,0,2,-1,0,0,2,1,1
"1185",2020-01-13,"Non.motorized","w1920","Mon","weekday","no_sled",12,"2","2","1",6.2,0.1,29,0,16,21.4,0,0,2,-1,0,0,2,1
"1186",2020-01-13,"Mechanized","w1920","Mon","weekday","no_sled",0,"2","2","1",6.2,0.1,29,0,16,21.4,0,0,2,-1,0,0,2,1
"1187",2020-01-13,"Hybrid","w1920","Mon","weekday","sled",1,"2","2","1",6.2,0.1,29,0,16,21.4,0,0,2,-1,0,0,2,1
"1188",2020-01-13,"Motorized","w1920","Mon","weekday","sled",39,"2","2","1",6.2,0.1,29,0,16,21.4,0,0,2,-1,0,0,2,1
"1189",2020-01-14,"Non.motorized","w1920","Tue","weekday","no_sled",102,"3","2","1",6.6,0.4,34,5,23,19.4,0,0,0,2,5,5,5,7
"1190",2020-01-14,"Mechanized","w1920","Tue","weekday","no_sled",0,"3","2","1",6.6,0.4,34,5,23,19.4,0,0,0,2,5,5,5,7
"1191",2020-01-14,"Hybrid","w1920","Tue","weekday","sled",6,"3","2","1",6.6,0.4,34,5,23,19.4,0,0,0,2,5,5,5,7
"1192",2020-01-14,"Motorized","w1920","Tue","weekday","sled",37,"3","2","1",6.6,0.4,34,5,23,19.4,0,0,0,2,5,5,5,7
"1193",2020-01-15,"Non.motorized","w1920","Wed","weekday","no_sled",97,"3","2","1",6.7,0.1,32,-2,23,20.9,5,0,0,0,3,3,3,3
"1194",2020-01-15,"Mechanized","w1920","Wed","weekday","no_sled",1,"3","2","1",6.7,0.1,32,-2,23,20.9,5,0,0,0,3,3,3,3
"1195",2020-01-15,"Hybrid","w1920","Wed","weekday","sled",8,"3","2","1",6.7,0.1,32,-2,23,20.9,5,0,0,0,3,3,3,3
"1196",2020-01-15,"Motorized","w1920","Wed","weekday","sled",29,"3","2","1",6.7,0.1,32,-2,23,20.9,5,0,0,0,3,3,3,3
"1197",2020-01-16,"Non.motorized","w1920","Thu","weekday","no_sled",64,"2","2","1",6.7,0,31,-1,28,21.6,-2,5,0,0,-3,2,2,2
"1198",2020-01-16,"Mechanized","w1920","Thu","weekday","no_sled",4,"2","2","1",6.7,0,31,-1,28,21.6,-2,5,0,0,-3,2,2,2
"1199",2020-01-16,"Hybrid","w1920","Thu","weekday","sled",8,"2","2","1",6.7,0,31,-1,28,21.6,-2,5,0,0,-3,2,2,2
"1200",2020-01-16,"Motorized","w1920","Thu","weekday","sled",43,"2","2","1",6.7,0,31,-1,28,21.6,-2,5,0,0,-3,2,2,2
"1201",2020-01-17,"Non.motorized","w1920","Fri","weekday","no_sled",34,"2","2","1",6.8,0.1,29,-2,19,23.4,-1,-2,5,0,-3,-5,0,0
"1202",2020-01-17,"Mechanized","w1920","Fri","weekday","no_sled",0,"2","2","1",6.8,0.1,29,-2,19,23.4,-1,-2,5,0,-3,-5,0,0
"1203",2020-01-17,"Hybrid","w1920","Fri","weekday","sled",0,"2","2","1",6.8,0.1,29,-2,19,23.4,-1,-2,5,0,-3,-5,0,0
"1204",2020-01-17,"Motorized","w1920","Fri","weekday","sled",6,"2","2","1",6.8,0.1,29,-2,19,23.4,-1,-2,5,0,-3,-5,0,0
"1205",2020-01-18,"Non.motorized","w1920","Sat","weekend","no_sled",124,"2","2","2",7,0.2,34,5,16,20.6,-2,-1,-2,5,3,2,0,5
"1206",2020-01-18,"Mechanized","w1920","Sat","weekend","no_sled",1,"2","2","2",7,0.2,34,5,16,20.6,-2,-1,-2,5,3,2,0,5
"1207",2020-01-18,"Hybrid","w1920","Sat","weekend","sled",2,"2","2","2",7,0.2,34,5,16,20.6,-2,-1,-2,5,3,2,0,5
"1208",2020-01-18,"Motorized","w1920","Sat","weekend","sled",30,"2","2","2",7,0.2,34,5,16,20.6,-2,-1,-2,5,3,2,0,5
"1209",2020-01-19,"Non.motorized","w1920","Sun","weekend","no_sled",134,"2","2","1",7,0,33,-1,21,21.2,5,-2,-1,-2,4,2,1,-1
"1210",2020-01-19,"Mechanized","w1920","Sun","weekend","no_sled",4,"2","2","1",7,0,33,-1,21,21.2,5,-2,-1,-2,4,2,1,-1
"1211",2020-01-19,"Hybrid","w1920","Sun","weekend","sled",4,"2","2","1",7,0,33,-1,21,21.2,5,-2,-1,-2,4,2,1,-1
"1212",2020-01-19,"Motorized","w1920","Sun","weekend","sled",66,"2","2","1",7,0,33,-1,21,21.2,5,-2,-1,-2,4,2,1,-1
"1213",2020-01-20,"Non.motorized","w1920","Mon","weekday","no_sled",76,"2","2","1",7.1,0.1,32,-1,25,22.2,-1,5,-2,-1,-2,3,1,0
"1214",2020-01-20,"Mechanized","w1920","Mon","weekday","no_sled",4,"2","2","1",7.1,0.1,32,-1,25,22.2,-1,5,-2,-1,-2,3,1,0
"1215",2020-01-20,"Hybrid","w1920","Mon","weekday","sled",7,"2","2","1",7.1,0.1,32,-1,25,22.2,-1,5,-2,-1,-2,3,1,0
"1216",2020-01-20,"Motorized","w1920","Mon","weekday","sled",50,"2","2","1",7.1,0.1,32,-1,25,22.2,-1,5,-2,-1,-2,3,1,0
"1217",2020-01-21,"Non.motorized","w1920","Tue","weekday","no_sled",48,"2","2","1",7.1,0,31,-1,28,22.9,-1,-1,5,-2,-2,-3,2,0
"1218",2020-01-21,"Mechanized","w1920","Tue","weekday","no_sled",1,"2","2","1",7.1,0,31,-1,28,22.9,-1,-1,5,-2,-2,-3,2,0
"1219",2020-01-21,"Hybrid","w1920","Tue","weekday","sled",10,"2","2","1",7.1,0,31,-1,28,22.9,-1,-1,5,-2,-2,-3,2,0
"1220",2020-01-21,"Motorized","w1920","Tue","weekday","sled",23,"2","2","1",7.1,0,31,-1,28,22.9,-1,-1,5,-2,-2,-3,2,0
"1221",2020-01-22,"Non.motorized","w1920","Wed","weekday","no_sled",70,"2","2","2",7.3,0.2,32,1,25,22.8,-1,-1,-1,5,0,-1,-2,3
"1222",2020-01-22,"Mechanized","w1920","Wed","weekday","no_sled",1,"2","2","2",7.3,0.2,32,1,25,22.8,-1,-1,-1,5,0,-1,-2,3
"1223",2020-01-22,"Hybrid","w1920","Wed","weekday","sled",3,"2","2","2",7.3,0.2,32,1,25,22.8,-1,-1,-1,5,0,-1,-2,3
"1224",2020-01-22,"Motorized","w1920","Wed","weekday","sled",50,"2","2","2",7.3,0.2,32,1,25,22.8,-1,-1,-1,5,0,-1,-2,3
"1225",2020-01-23,"Non.motorized","w1920","Thu","weekday","no_sled",66,"3","2","2",7.3,0,34,2,23,21.5,1,-1,-1,-1,3,2,1,0
"1226",2020-01-23,"Mechanized","w1920","Thu","weekday","no_sled",3,"3","2","2",7.3,0,34,2,23,21.5,1,-1,-1,-1,3,2,1,0
"1227",2020-01-23,"Hybrid","w1920","Thu","weekday","sled",6,"3","2","2",7.3,0,34,2,23,21.5,1,-1,-1,-1,3,2,1,0
"1228",2020-01-23,"Motorized","w1920","Thu","weekday","sled",39,"3","2","2",7.3,0,34,2,23,21.5,1,-1,-1,-1,3,2,1,0
"1229",2020-01-24,"Non.motorized","w1920","Fri","weekday","no_sled",130,"2","2","1",7.3,0,33,-1,23,22.1,2,1,-1,-1,1,2,1,0
"1230",2020-01-24,"Mechanized","w1920","Fri","weekday","no_sled",9,"2","2","1",7.3,0,33,-1,23,22.1,2,1,-1,-1,1,2,1,0
"1231",2020-01-24,"Hybrid","w1920","Fri","weekday","sled",9,"2","2","1",7.3,0,33,-1,23,22.1,2,1,-1,-1,1,2,1,0
"1232",2020-01-24,"Motorized","w1920","Fri","weekday","sled",51,"2","2","1",7.3,0,33,-1,23,22.1,2,1,-1,-1,1,2,1,0
"1233",2020-01-25,"Non.motorized","w1920","Sat","weekend","no_sled",177,"2","2","1",7.4,0.1,32,-1,25,23.1,-1,2,1,-1,-2,0,1,0
"1234",2020-01-25,"Mechanized","w1920","Sat","weekend","no_sled",6,"2","2","1",7.4,0.1,32,-1,25,23.1,-1,2,1,-1,-2,0,1,0
"1235",2020-01-25,"Hybrid","w1920","Sat","weekend","sled",12,"2","2","1",7.4,0.1,32,-1,25,23.1,-1,2,1,-1,-2,0,1,0
"1236",2020-01-25,"Motorized","w1920","Sat","weekend","sled",77,"2","2","1",7.4,0.1,32,-1,25,23.1,-1,2,1,-1,-2,0,1,0
